187	s22-d26_6_8	The person cuts the cauliflower into smaller pieces.	cauliflower	5596	8107	s14-d35_14_5	The person cuts the plum in half.	plum	1346	1551	2	3	3	2.6667
188	s22-d26_15_7	The person cuts the cauliflower into chunks, trimming pieces of leaves occasionally.	cauliflower	4870	8107	s30-d41_6_5	She cuts the pomegranate.	pomegranate	2056	2784	2	3	3	2.6667
189	s31-d28_13_8	Next, he removes the remaining peeling of the orange with his hands.	orange	3384	3552	s27-d54_5_5	The person removes half of the mango's outside.	mango	1826	2163	5	3	3	3.6667
190	s24-d28_11_6	The person breaks the orange in half.	orange	5882	6090	s21-d35_19_6	Break the plum apart.	plum	1117	1191	2	4	3	3.0000
191	s24-d28_9_5	She splits the orange in half.	orange	4664	6090	s24-d41_2_3	She splits the pomegranate.	pomegranate	1326	3033	5	4	4	4.3333
192	s14-d35_14_5	The person cuts the plum in half.	plum	1346	1551	s27-d54_10_5	The mango is cut in half.	mango	1826	2163	4	5	4	4.3333
193	s21-d35_14_4	The woman cuts the plum in half, around the seed.	plum	1031	1191	s35-d41_13_3	She cuts the pomegranate in half.	pomegranate	2419	4265	3	3	3	3.0000
194	s27-d54_19_5	He cut mango in half	mango	1826	2163	s30-d41_11_5	She cuts the pomegranate into quarters.	pomegranate	2056	2784	2	3	4	3.0000
195	s28-d39_6_4	The person cuts off the leaves of the leeks.	leek	970	1441	s32-d27_14_3	She cuts off the top with a knife.	onion	1904	2585	2	3	3	2.6667
196	s28-d39_18_2	The person removes the unusable/spoiled parts from the leeks first to discard.	leek	970	1441	s23-d45_3_4	He removes the insides of the pepper.	pepper	1268	1698	1	3	3	2.3333
197	s28-d39_18_2	The person removes the unusable/spoiled parts from the leeks first to discard.	leek	970	1441	s27-d54_5_5	The person removes half of the mango's outside.	mango	1826	2163	1	3	3	2.3333
198	s28-d39_18_2	The person removes the unusable/spoiled parts from the leeks first to discard.	leek	970	1441	s31-d28_13_8	Next, he removes the remaining peeling of the orange with his hands.	orange	3384	3552	1	3	3	2.3333
199	s28-d39_6_4	The person cuts off the leaves of the leeks.	leek	970	1441	s21-d42_8_9	She cut off stem	broccoli	2353	2751	3	2	3	2.6667
200	s28-d39_18_2	The person removes the unusable/spoiled parts from the leeks first to discard.	leek	970	1441	s23-d31_19_2	The person removes two cloves from the head of garlic.	garlic	918	1045	1	2	2	1.6667
201	s13-d31_5_2	He cuts open the bunch.	garlic	1887	2205	s22-d26_15_7	The person cuts the cauliflower into chunks, trimming pieces of leaves occasionally.	cauliflower	4870	8107	1	2	3	2.0000
202	s13-d31_5_2	He cuts open the bunch.	garlic	1887	2205	s24-d53_19_4	She cut avocado in half	avocado	975	1317	1	3	3	2.3333
203	s29-d31_11_4	He removes a clove.	garlic	1038	1153	s23-d45_3_4	He removes the insides of the pepper.	pepper	1268	1698	1	3	2	2.0000
204	s13-d31_5_2	He cuts open the bunch.	garlic	1887	2205	s27-d54_1_5	He cut mango in half	mango	1826	2163	1	3	4	2.6667
205	s13-d31_8_3	Use the knife to begin the separation, then use your hands to break apart the bulb.	garlic	1887	2205	s14-d35_13_5	The person uses the knife to cut the plum down the middle then twists it in half.	plum	1346	1551	1	3	4	2.6667
206	s23-d31_7_2	He separates a small amount of garlic from the rest of the clove.	garlic	918	1045	s34-d28_15_7	He separated orange	orange	3412	3864	3	3	3	3.0000
207	s13-d31_5_2	He cuts open the bunch.	garlic	1887	2205	s30-d40_3_6	The lime is cut in half.	lime	1055	1193	1	3	3	2.3333
208	s13-d31_5_2	He cuts open the bunch.	garlic	1887	2205	s35-d41_13_3	She cuts the pomegranate in half.	pomegranate	2419	4265	1	3	4	2.6667
209	s21-d42_8_9	She cut off stem	broccoli	2353	2751	s32-d27_14_3	She cuts off the top with a knife.	onion	1904	2585	3	4	4	3.6667
210	s30-d40_14_3	Using a knife she cuts the lime into two equal peices.	lime	819	1193	s22-d26_6_8	The person cuts the cauliflower into smaller pieces.	cauliflower	5596	8107	3	2	3	2.6667
211	s22-d46_16_7	She cut pineapple in half	pineapple	2303	2622	s17-d53_1_7	He cut avocado in half	avocado	3739	3974	3	4	3	3.3333
212	s37-d46_4_5	He cut off top of pineapple	pineapple	1272	2044	s23-d34_10_4	He cuts off a chunk of ginger.	ginger	784	1360	3	3	3	3.0000
213	s22-d46_13_3	The person slices the pineapple in half axially.	pineapple	2196	2622	s37-d21_12_6	Slices the cucumber half down the middle	cucumber	4163	4253	4	4	4	4.0000
214	s23-d46_1_3	He cuts the stem off of the pineapple.	pineapple	940	1020	s23-d42_19_7	The person cuts the stem from the broccoli.	broccoli	2947	3450	3	3	4	3.3333
215	s37-d46_10_5	He cut off top of pineapple	pineapple	1272	2044	s22-d26_16_6	She cut off bottom of cauliflower	cauliflower	4458	4654	5	3	4	4.0000
216	s23-d46_1_3	He cuts the stem off of the pineapple.	pineapple	940	1020	s17-d48_5_4	person cuts the end of pepper	chilli	1052	1284	3	4	4	3.6667
217	s37-d46_8_3	The person cuts off the top of the pineapple.	pineapple	1939	2044	s28-d39_8_6	He cut off bottom of leek	leek	2356	2588	3	4	4	3.6667
218	s22-d46_4_6	She cut the pineapple in half.	pineapple	2303	2622	s24-d40_1_5	She cut lime in half	lime	1101	1274	4	4	4	4.0000
219	s22-d46_16_7	She cut pineapple in half	pineapple	2303	2622	s14-d35_15_5	The person cuts the plum into four quarters and a pit.	plum	1346	2055	3	3	4	3.3333
220	s22-d46_4_6	She cut the pineapple in half.	pineapple	2303	2622	s31-d28_13_10	He cuts the orange into four pieces.	orange	3740	3994	4	3	3	3.3333
221	s22-d46_8_6	She cut pineapple in half	pineapple	2196	2622	s33-d54_16_6	The person cut the flesh off the core.	mango	3658	5581	3	3	3	3.0000
222	s23-d46_14_4	The person cuts off the tops leaves of the pineapple.	pineapple	940	1020	s31-d31_19_8	He cut off tip of garlic	garlic	1883	1997	2	3	3	2.6667
223	s28-d46_1_4	The person cuts off the bottom of the pineapple.	pineapple	662	781	s14-d51_1_8	She cut off tips of beans	beans	2679	4458	1	3	3	2.3333
224	s28-d46_14_4	He cut bottom of pineapple	pineapple	662	781	s21-d45_1_5	She cut pepper in half	pepper	821	902	3	3	4	3.3333
225	s37-d46_8_3	The person cuts off the top of the pineapple.	pineapple	1939	2044	s35-d41_16_7	She cut off bottom of pomegranate	pomegranate	3313	3499	5	4	4	4.3333
226	s28-d46_5_4	The person cuts off the bottom of the pineapple.	pineapple	662	781	s26-d23_12_4	person cuts off end of carrot	carrot	1382	1404	3	3	4	3.3333
227	s28-d46_12_4	He cut off bottom of pineapple	pineapple	662	781	s36-d27_9_4	The person cuts off the top and bottom of the onion.	onion	757	876	4	3	3	3.3333
228	s24-d40_2_5	The person cuts the lime in half.	lime	1101	1274	s17-d53_4_9	The avocado is cut in half.	avocado	3739	3974	3	4	4	3.6667
229	s24-d40_6_5	The person cuts the lime in half.	lime	1101	1274	s27-d34_4_4	The person cuts a portion away from the ginger root.	ginger	1019	1116	2	3	4	3.0000
230	s35-d40_19_5	She cuts the lime in half.	lime	1853	2971	s13-d21_16_7	The man cuts the ends off of the cucumber.	cucumber	1854	2036	4	2	3	3.0000
231	s30-d40_3_8	Slits are cut into the other lime half.	lime	2812	3177	s17-d48_1_4	He cuts the stem off of the pepper.	chilli	1245	1284	1	3	3	2.3333
232	s13-d40_2_2	He cuts the lime in two.	lime	1520	1621	s25-d35_8_5	He cut plum into pieces	plum	1059	3717	4	3	3	3.3333
233	s24-d40_8_6	She cut lime in half	lime	1101	1274	s13-d28_17_3	The man cuts both ends off of the orange.	orange	2077	2248	3	3	4	3.3333
234	s21-d40_6_5	The person cuts the lime in half.	lime	957	1023	s13-d54_16_3	boy cuts mango away from pitt	mango	2430	4685	3	3	3	3.0000
235	s24-d40_13_4	She cuts the lime in half.	lime	1101	1274	s28-d51_16_3	He cuts the beans into smaller pieces.	beans	2860	3803	3	4	3	3.3333
236	s30-d40_3_8	Slits are cut into the other lime half.	lime	2812	3177	s33-d45_4_3	She cuts the usable portion of the pepper away from the core.	pepper	1411	2040	1	3	3	2.3333
237	s13-d40_9_5	He cuts the lime in half.	lime	1520	1621	s34-d41_1_6	He cut pomegranate into pieces	pomegranate	2038	2479	3	3	3	3.0000
238	s21-d40_14_1	Cut the lime in half.	lime	243	1023	s21-d23_14_5	The person cuts the stem and tip off of a carrot.	carrot	1154	1312	4	3	3	3.3333
239	s33-d54_11_7	The person cuts chunks off the mango.	mango	3658	5581	s30-d53_7_5	She cuts the pit away.	avocado	1421	3922	2	3	4	3.0000
240	s33-d54_11_7	The person cuts chunks off the mango.	mango	3658	5581	s27-d34_4_4	The person cuts a portion away from the ginger root.	ginger	1019	1116	2	3	3	2.6667
241	s33-d54_8_4	She cuts off the sides of the mango.	mango	3658	5581	s23-d21_15_5	The person cuts off the tips of the cucumber.	cucumber	1702	1803	3	3	3	3.0000
242	s33-d54_8_4	She cuts off the sides of the mango.	mango	3658	5581	s22-d26_16_6	She cut off bottom of cauliflower	cauliflower	4458	4654	2	3	3	2.6667
243	s13-d54_16_3	boy cuts mango away from pitt	mango	2430	4685	s17-d48_1_4	He cuts the stem off of the pepper.	chilli	1245	1284	2	3	3	2.6667
244	s27-d54_5_8	The person cuts the rest of the mango off of the pit in large chunks.	mango	5239	5643	s21-d35_15_5	Fifth, cut plum.	plum	1193	1669	4	3	3	3.3333
245	s33-d54_11_7	The person cuts chunks off the mango.	mango	3658	5581	s31-d28_12_8	The person cuts the halves into quarters.	orange	3740	3994	2	3	3	2.6667
246	s33-d54_16_6	The person cut the flesh off the core.	mango	3658	5581	s28-d51_18_4	The person cuts the beans into one-inch segments.	beans	2860	3803	2	2	3	2.3333
247	s33-d54_6_3	She cuts the good parts from the pit.	mango	3658	5581	s21-d45_1_5	She cut pepper in half	pepper	821	902	2	3	3	2.6667
248	s33-d54_16_6	The person cut the flesh off the core.	mango	3658	5581	s30-d41_19_9	She cuts the pomegranate in half.	pomegranate	2056	2352	4	3	3	3.3333
249	s33-d54_8_4	She cuts off the sides of the mango.	mango	3658	5581	s26-d23_12_4	person cuts off end of carrot	carrot	1382	1404	3	3	3	3.0000
250	s33-d54_2_6	Cut the mango in pieces from around the seed.	mango	3658	5581	s28-d27_17_4	The person cuts the onion in half.	onion	2108	2189	3	2	3	2.6667
251	s26-d23_13_4	He cut the green top off the carrot.	carrot	1382	1404	s30-d53_9_6	She cuts the avocado from the pit.	avocado	2409	3922	2	3	3	2.6667
252	s26-d23_1_6	He cut off top of carrot	carrot	1291	1404	s23-d34_1_6	He cut off piece of ginger	ginger	1140	1360	3	4	4	3.6667
253	s25-d23_1_5	He cut off ends of carrots	carrot	982	1090	s13-d21_5_6	The person cuts off the tips  of the cucumber.	cucumber	1665	2036	5	4	4	4.3333
254	s25-d23_5_5	The person cuts the ends off of the carrot.	carrot	982	1090	s23-d42_19_7	The person cuts the stem from the broccoli.	broccoli	2947	3450	2	3	3	2.6667
255	s24-d23_6_4	The woman cuts off the tips of the carrots.	carrot	3699	4133	s22-d26_16_6	She cut off bottom of cauliflower	cauliflower	4458	4654	3	3	3	3.0000
256	s25-d23_6_5	He cuts off the two edges.	carrot	982	1090	s17-d48_15_5	This person cuts off the stem of the chilli.	chilli	1245	1284	4	3	3	3.3333
257	s26-d23_8_6	The person cuts off the top of the carrot.	carrot	1382	1404	s23-d39_1_6	He cut off bottom of leek	leek	1071	1158	5	4	4	4.3333
258	s24-d23_19_9	The person cuts the tops of the carrots off.	carrot	3961	4133	s14-d35_4_5	The person cuts the plum into four quarters and a pit.	plum	1346	2055	2	3	3	2.6667
259	s26-d23_8_6	The person cuts off the top of the carrot.	carrot	1382	1404	s21-d28_4_2	With the knife, cut off the top of the orange peel.	orange	792	1081	3	4	4	3.6667
260	s26-d23_14_6	He cut off top of carrot	carrot	1291	1404	s31-d31_16_3	The person cuts off the ends of the garlic.	garlic	1637	1997	3	4	4	3.6667
261	s25-d23_5_5	The person cuts the ends off of the carrot.	carrot	982	1090	s28-d51_16_3	He cuts the beans into smaller pieces.	beans	2860	3803	3	3	3	3.0000
262	s26-d23_15_6	The person cuts off the top of the carrot.	carrot	1382	1404	s27-d45_16_5	The person cuts off the top of the pepper.	pepper	1640	2115	3	5	4	4.0000
263	s25-d23_5_5	The person cuts the ends off of the carrot.	carrot	982	1090	s34-d41_3_5	The person cuts the top and bottom of the pomegranate and then chops it in half.	pomegranate	2038	2479	2	3	3	2.6667
264	s26-d23_13_4	He cut the green top off the carrot.	carrot	1382	1404	s32-d27_16_9	She cut slits in onion	onion	3810	4841	2	3	3	2.6667
265	s21-d21_17_5	The person cuts the cucumber in half.	cucumber	3046	3089	s17-d53_9_10	The avocado is cut in half.	avocado	3739	3974	3	4	3	3.3333
266	s13-d21_5_6	The person cuts off the tips  of the cucumber.	cucumber	1665	2036	s23-d34_13_7	The person cuts off a piece of the ginger.	ginger	1140	1360	4	4	3	3.6667
267	s13-d21_9_6	The person cuts the ends off the cucumber.	cucumber	1665	2036	s36-d42_10_4	He cuts of the broccoli heads.	broccoli	2249	3908	3	3	4	3.3333
268	s37-d21_12_6	Slices the cucumber half down the middle	cucumber	4163	4253	s22-d26_19_7	She slices the large stem off of the cauliflower.	cauliflower	4528	4654	3	3	3	3.0000
269	s23-d21_7_5	The person cuts the ends off the cucumber.	cucumber	1702	1803	s35-d48_14_5	Cut off the top of the next pepper, and again discard that top piece.	chilli	5113	5254	4	3	4	3.6667
270	s23-d21_1_5	He cut off ends of cucumbers	cucumber	1702	1803	s23-d39_5_6	The person cuts off the root of the leek.	leek	1120	1158	5	4	4	4.3333
271	s13-d21_9_6	The person cuts the ends off the cucumber.	cucumber	1665	2036	s14-d35_15_5	The person cuts the plum into four quarters and a pit.	plum	1346	2055	2	2	3	2.3333
272	s13-d21_9_6	The person cuts the ends off the cucumber.	cucumber	1665	2036	s31-d28_5_6	The person cuts the orange into quarters.	orange	3566	3994	3	3	3	3.0000
273	s23-d21_15_5	The person cuts off the tips of the cucumber.	cucumber	1702	1803	s31-d31_1_6	He cut off tops of garlic	garlic	1883	1997	4	4	4	4.0000
274	s23-d21_7_5	The person cuts the ends off the cucumber.	cucumber	1702	1803	s28-d51_18_4	The person cuts the beans into one-inch segments.	beans	2860	3803	3	2	3	2.6667
275	s37-d21_17_5	He cuts the half into a smaller half.	cucumber	4163	4253	s21-d45_1_5	She cut pepper in half	pepper	821	902	4	3	4	3.6667
276	s13-d21_4_6	The person cuts the tips off the cucumber.	cucumber	1665	2036	s30-d41_3_4	She cuts the pomegranate in half.	pomegranate	2056	2352	2	3	3	2.6667
277	s23-d21_1_5	He cut off ends of cucumbers	cucumber	1702	1803	s36-d27_9_4	The person cuts off the top and bottom of the onion.	onion	757	876	5	4	4	4.3333
278	s36-d31_5_6	A clove is peeled.	garlic	2301	3344	s34-d34_11_5	He peels the piece of ginger.	ginger	3021	8890	3	4	3	3.3333
279	s31-d31_1_6	He cut off tops of garlic	garlic	1883	1997	s17-d48_16_5	The person cuts off the top of the chili.	chilli	1245	1284	3	4	4	3.6667
280	s36-d31_11_5	The person chops the garlic on the cutting board.	garlic	2301	3344	s28-d51_12_4	He chops the beans.	beans	2860	3803	3	4	3	3.3333
281	s13-d25_2_5	The boy slices a piece of bread.	bread	1560	1788	s24-d34_16_9	The ginger is sliced.	ginger	2829	3123	3	3	3	3.0000
282	s37-d25_17_5	Cut slice of bread off the loaf.	bread	968	1304	s24-d53_19_9	She sliced avocado	avocado	3827	4839	3	3	3	3.0000
283	s28-d25_3_5	The person cuts two slices of bread from the load with the knife.	bread	978	1537	s25-d23_10_5	Using a sharp knife, the person carefully cuts across the carrot creating thin, round slices.	carrot	2083	3696	3	4	3	3.3333
284	s37-d25_6_5	The person uses the knife to slice a piece of bread from the loaf.	bread	968	1304	s13-d28_10_5	He uses the knife to slice the orange into pieces.	orange	3127	3461	3	3	3	3.0000
285	s37-d25_7_5	the person slices the bread	bread	968	1304	s13-d45_8_7	He sliced pepper	pepper	2544	3807	3	3	3	3.0000
286	s37-d25_17_5	Cut slice of bread off the loaf.	bread	968	1304	s21-d39_8_7	The leek is sliced.	leek	1717	2620	3	3	3	3.0000
287	s28-d25_14_4	He slices the bread.	bread	911	1537	s14-d27_5_6	Rinse knife and slice onion.	onion	3960	4315	3	2	1	2.0000
288	s22-d25_13_5	She cuts a slice off the loaf of bread.	bread	1155	1426	s13-d21_2_8	person then cuts cucumber in slices	cucumber	2099	2523	3	4	3	3.3333
289	s37-d25_7_5	the person slices the bread	bread	968	1304	s29-d31_1_4	Whit your knife, thinly slice the garlic.	garlic	1488	2189	3	3	3	3.0000
290	s21-d39_13_6	The person chops the leeks on the cutting board.	leek	1717	2620	s27-d34_6_5	The person chops the ginger on the cutting board.	ginger	1157	1715	3	5	3	3.6667
291	s13-d28_4_7	He sliced orange	orange	3127	3461	s22-d34_18_5	She slices the vegetable into small crosswise pieces.	ginger	1053	2219	2	3	3	2.6667
292	s13-d28_4_7	He sliced orange	orange	3127	3461	s24-d53_13_7	She slices the avocado.	avocado	3395	4839	2	4	3	3.0000
293	s13-d28_4_7	He sliced orange	orange	3127	3461	s21-d45_18_6	She slices the peppers lengthwise.	pepper	1263	1996	3	4	3	3.3333
294	s13-d28_4_7	He sliced orange	orange	3127	3461	s14-d27_5_6	Rinse knife and slice onion.	onion	3960	4315	3	2	3	2.6667
295	s13-d45_9_7	The person slices the bell pepper on the cutting board.	pepper	2893	3807	s22-d34_3_5	She sliced ginger	ginger	1053	2219	3	3	3	3.0000
296	s13-d45_15_7	He sliced pepper	pepper	2490	3807	s24-d53_17_6	The person has sliced the avocado into thin strips lengthwise.	avocado	3976	4839	2	3	4	3.0000
297	s13-d45_15_7	He sliced pepper	pepper	2490	3807	s14-d27_5_6	Rinse knife and slice onion.	onion	3960	4315	4	3	3	3.3333
298	s24-d53_17_6	The person has sliced the avocado into thin strips lengthwise.	avocado	3976	4839	s27-d34_4_5	The person slices the fragment of ginger on the cutting board.	ginger	1117	1715	4	3	3	3.3333
299	s24-d53_3_10	She slices the avocado into thin strips for serving.	avocado	4176	4839	s14-d27_5_6	Rinse knife and slice onion.	onion	3960	4315	2	3	3	2.6667
300	s22-d34_1_5	She cut up ginger	ginger	1053	2219	s28-d27_3_5	He cuts up the onion thinly.	onion	2108	2509	4	3	3	3.3333
301	s37-d25_17_5	Cut slice of bread off the loaf.	bread	968	1304	s22-d34_3_5	She sliced ginger	ginger	1053	2219	3	4	3	3.3333
302	s22-d25_11_5	She sliced bread	bread	1155	1426	s24-d53_2_9	The person slices the avocado length wise.	avocado	3976	4839	3	4	3	3.3333
303	s37-d25_1_5	Person cuts a half inch piece from top of loaf down to cutting board.	bread	968	1304	s26-d23_15_8	The person cuts the carrot into slices.	carrot	2226	2712	3	3	3	3.0000
304	s37-d25_8_6	The person uses the knife to slice a piece of bread from the loaf.	bread	968	1304	s13-d28_10_5	He uses the knife to slice the orange into pieces.	orange	3127	3461	3	3	3	3.0000
305	s28-d25_3_5	The person cuts two slices of bread from the load with the knife.	bread	978	1537	s23-d45_18_5	Both halves of the pepper are cut into thin strips.	pepper	2398	2772	3	3	3	3.0000
306	s28-d25_3_5	The person cuts two slices of bread from the load with the knife.	bread	978	1537	s21-d39_5_5	She then cuts the onion into very small pieces.	leek	1479	2620	3	3	3	3.0000
307	s28-d25_9_4	Two slices are cut from the loaf.	bread	911	1537	s14-d27_2_9	The person cuts one half of the onion length-wise with the paring knife.	onion	4050	4315	3	3	3	3.0000
308	s28-d25_9_4	Two slices are cut from the loaf.	bread	911	1537	s27-d21_15_6	The person cuts the cucumber into slices lengthwise.	cucumber	1884	2646	3	4	3	3.3333
309	s22-d25_11_5	She sliced bread	bread	1155	1426	s29-d31_12_5	The person slices the garlic clove into thin pieces.	garlic	1488	2189	3	3	3	3.0000
310	s21-d39_3_9	She sliced the leek	leek	1717	2620	s24-d34_16_9	The ginger is sliced.	ginger	2829	3123	3	3	3	3.0000
311	s21-d39_8_7	The leek is sliced.	leek	1717	2620	s24-d53_7_10	She slices the avocado pieces lengthwise into strips.	avocado	3976	4839	2	3	3	2.6667
312	s28-d39_6_6	The person chops the leeks on the cutting board.	leek	2532	4649	s36-d23_7_7	He chopped carrots	carrot	1647	3395	4	4	3	3.6667
313	s21-d39_15_4	The woman slices the leek.	leek	1717	2620	s13-d28_4_7	He sliced orange	orange	3127	3461	2	4	3	3.0000
314	s21-d39_8_7	The leek is sliced.	leek	1717	2620	s23-d45_6_8	The peppers are sliced.	pepper	2398	2772	4	4	3	3.6667
315	s21-d39_16_3	Preparer has sliced middle of leek into small slices	leek	1717	2620	s14-d27_5_6	Rinse knife and slice onion.	onion	3960	4315	4	2	3	3.0000
316	s21-d39_16_3	Preparer has sliced middle of leek into small slices	leek	1717	2620	s27-d21_6_5	The man then slices the other half.	cucumber	2341	2646	5	3	3	3.6667
317	s21-d39_1_8	She sliced leek	leek	1717	2620	s31-d31_5_8	The cloves are sliced thinly.	garlic	2147	3292	3	4	4	3.6667
318	s29-d31_12_5	The person slices the garlic clove into thin pieces.	garlic	1488	2189	s27-d34_3_5	The person slices the ginger into small slivers	ginger	1157	1715	5	4	4	4.3333
319	s29-d31_1_4	Whit your knife, thinly slice the garlic.	garlic	1488	2189	s24-d53_7_10	She slices the avocado pieces lengthwise into strips.	avocado	3976	4839	3	4	3	3.3333
320	s31-d31_5_8	The cloves are sliced thinly.	garlic	2147	3292	s25-d23_18_5	He slices the entire length of the carrot crosswise.	carrot	2083	3696	3	3	3	3.0000
321	s29-d31_12_5	The person slices the garlic clove into thin pieces.	garlic	1488	2189	s13-d28_4_7	He sliced orange	orange	3127	3461	2	4	3	3.0000
322	s29-d31_12_5	The person slices the garlic clove into thin pieces.	garlic	1488	2189	s21-d45_18_6	She slices the peppers lengthwise.	pepper	1263	1996	2	3	3	2.6667
323	s29-d31_1_4	Whit your knife, thinly slice the garlic.	garlic	1488	2189	s14-d27_5_6	Rinse knife and slice onion.	onion	3960	4315	3	3	2	2.6667
324	s29-d31_12_5	The person slices the garlic clove into thin pieces.	garlic	1488	2189	s13-d21_13_7	The person slices the cucumber on the cutting board.	cucumber	2099	2523	3	4	4	3.6667
325	s13-d28_4_7	He sliced orange	orange	3127	3461	s27-d34_3_5	The person slices the ginger into small slivers	ginger	1157	1715	2	3	4	3.0000
326	s13-d28_4_7	He sliced orange	orange	3127	3461	s24-d53_13_7	She slices the avocado.	avocado	3395	4839	2	4	4	3.3333
327	s13-d28_4_7	He sliced orange	orange	3127	3461	s25-d23_18_5	He slices the entire length of the carrot crosswise.	carrot	2083	3696	2	3	3	2.6667
328	s13-d28_4_7	He sliced orange	orange	3127	3461	s13-d45_15_7	He sliced pepper	pepper	2490	3807	3	4	3	3.3333
329	s13-d28_4_7	He sliced orange	orange	3127	3461	s14-d27_5_6	Rinse knife and slice onion.	onion	3960	4315	3	2	3	2.6667
330	s13-d28_4_7	He sliced orange	orange	3127	3461	s27-d21_19_5	The man slices the cucumber lengthwise into narrow slices.	cucumber	1884	2646	2	3	3	2.6667
331	s13-d45_7_5	He chops the pepper.	pepper	2544	3807	s27-d34_9_5	He chops that piece.	ginger	1157	1715	4	4	3	3.6667
332	s13-d45_8_7	He sliced pepper	pepper	2544	3807	s24-d53_13_7	She slices the avocado.	avocado	3395	4839	2	4	4	3.3333
333	s23-d45_6_8	The peppers are sliced.	pepper	2398	2772	s25-d23_16_7	The person slices the carrot into round pieces.	carrot	2083	3696	3	4	3	3.3333
334	s23-d45_6_8	The peppers are sliced.	pepper	2398	2772	s14-d27_5_6	Rinse knife and slice onion.	onion	3960	4315	4	2	4	3.3333
335	s13-d45_8_7	He sliced pepper	pepper	2544	3807	s27-d21_13_5	Slices cucumber lengthwise	cucumber	1884	2646	3	4	4	3.6667
336	s24-d53_13_7	She slices the avocado.	avocado	3395	4839	s22-d34_8_5	The person slices the ginger on the cutting board.	ginger	1053	2219	4	4	3	3.6667
337	s24-d53_19_9	She sliced avocado	avocado	3827	4839	s25-d23_19_8	Use the knife to slice the carrot into thin disks no more than 1/4 inch thick.	carrot	2083	3696	4	3	3	3.3333
338	s24-d53_3_10	She slices the avocado into thin strips for serving.	avocado	4176	4839	s14-d27_5_6	Rinse knife and slice onion.	onion	3960	4315	2	3	2	2.3333
339	s24-d53_15_8	The person cuts the avocado into slices.	avocado	3976	4839	s27-d21_15_6	The person cuts the cucumber into slices lengthwise.	cucumber	1884	2646	4	4	4	4.0000
340	s36-d23_15_7	He chopped carrot	carrot	1647	3395	s27-d34_9_5	He chops that piece.	ginger	1157	1715	4	4	3	3.6667
341	s25-d23_18_5	He slices the entire length of the carrot crosswise.	carrot	2083	3696	s14-d27_5_6	Rinse knife and slice onion.	onion	3960	4315	4	3	1	2.6667
342	s25-d23_18_5	He slices the entire length of the carrot crosswise.	carrot	2083	3696	s27-d21_6_5	The man then slices the other half.	cucumber	2341	2646	5	3	3	3.6667
343	s27-d34_13_5	Cuts about 5 small pieces.	ginger	1157	1715	s28-d27_4_5	the person cuts the onion in half	onion	2215	2509	3	3	3	3.0000
344	s27-d34_4_5	The person slices the fragment of ginger on the cutting board.	ginger	1117	1715	s27-d21_19_5	The man slices the cucumber lengthwise into narrow slices.	cucumber	1884	2646	3	3	3	3.0000
345	s13-d21_5_7	The person cuts up the cucumber.	cucumber	2099	2523	s28-d27_3_5	He cuts up the onion thinly.	onion	2108	2509	5	4	3	4.0000
346	s13-d25_2_5	The boy slices a piece of bread.	bread	1560	1788	s22-d34_18_5	She slices the vegetable into small crosswise pieces.	ginger	1053	2219	3	3	3	3.0000
347	s28-d25_14_4	He slices the bread.	bread	911	1537	s24-d53_2_9	The person slices the avocado length wise.	avocado	3976	4839	3	4	3	3.3333
348	s31-d25_18_6	Slice bread.	bread	1457	1802	s25-d23_16_7	The person slices the carrot into round pieces.	carrot	2083	3696	3	3	3	3.0000
349	s28-d25_19_4	He sliced bread	bread	911	1537	s13-d28_4_7	He sliced orange	orange	3127	3461	3	5	3	3.6667
350	s37-d25_10_5	He cuts a slice off the loaf of bread.	bread	968	1304	s13-d45_10_6	He cuts the entire pepper into slices.	pepper	2893	3807	3	2	3	2.6667
351	s17-d53_18_9	person dices one of the halfs of avocado	avocado	4537	5778	s33-d45_7_9	She dices the last piece just as she had done to the others.	pepper	6286	6615	4	3	4	3.6667
352	s22-d53_1_10	She cut up the avocado	avocado	4884	5901	s27-d54_6_4	He cuts up half the mango and then also chops up the skin.	mango	1826	4491	5	2	3	3.3333
353	s17-d53_18_9	person dices one of the halfs of avocado	avocado	4537	5778	s36-d23_17_4	The man dices a carrot on the cutting board	carrot	3423	4316	5	3	3	3.6667
354	s17-d53_18_9	person dices one of the halfs of avocado	avocado	4537	5778	s21-d21_12_9	The subject dices the cucumber.	cucumber	3046	3979	5	3	4	4.0000
355	s37-d46_1_9	The end is sliced into strips then chunks.	pineapple	5870	8316	s23-d45_12_9	The person slices the strips into little chunks.	pepper	2867	3792	4	4	4	4.0000
356	s37-d46_1_9	The end is sliced into strips then chunks.	pineapple	5870	8316	s27-d54_19_6	He sliced mango	mango	2246	4491	3	3	3	3.0000
357	s37-d46_1_9	The end is sliced into strips then chunks.	pineapple	5870	8316	s29-d31_1_5	Slice again diagonally several times to create a nice mice.	garlic	2189	2693	2	2	3	2.3333
358	s27-d21_16_6	He chopped cucumber	cucumber	1884	4135	s33-d45_12_10	The person chops the final piece of pepper.	pepper	6286	6615	5	4	3	4.0000
359	s27-d21_16_6	He chopped cucumber	cucumber	1884	4135	s33-d54_9_8	The person chops the pieces on the new plate.	mango	5919	7666	4	3	3	3.3333
360	s27-d21_16_6	He chopped cucumber	cucumber	1884	4135	s31-d31_5_9	The garlic slices are chopped.	garlic	3292	4211	3	4	4	3.6667
